1.407e+01 2.000e+02 5.501e+01 5.591e+01 2.438e+01 2.000e+02
1.420e+01 2.000e+02 3.486e+01 2.000e+02 2.383e+01 2.000e+02
1.428e+01 1.535e+02 4.266e+01 8.530e+01 2.350e+01 7.534e+01
1.440e+01 2.000e+02 3.738e+01 2.000e+02 2.348e+01 1.107e+02
1.452e+01 2.000e+02 3.342e+01 2.000e+02 2.700e+01 2.000e+02
1.460e+01 6.369e+01 3.292e+01 5.050e+01 2.912e+01 4.171e+01
1.473e+01 2.000e+02 3.339e+01 2.000e+02 3.121e+01 2.000e+02
1.484e+01 1.577e+02 3.467e+01 2.000e+02 3.150e+01 2.000e+02
1.494e+01 2.000e+02 1.008e+02 5.439e+01 3.253e+01 7.992e+01
1.504e+01 5.873e+01 2.000e+02 7.994e+01 3.354e+01 7.707e+01
1.514e+01 7.339e+01 2.000e+02 7.426e+01 3.551e+01 7.340e+01
1.526e+01 2.000e+02 2.000e+02 7.363e+01 3.505e+01 7.080e+01
1.537e+01 2.000e+02 2.000e+02 7.598e+01 3.460e+01 7.153e+01
1.546e+01 1.477e+02 3.647e+01 8.357e+01 3.434e+01 6.927e+01
1.557e+01 2.000e+02 3.395e+01 2.000e+02 3.150e+01 7.521e+01
1.566e+01 1.002e+02 3.196e+01 1.277e+02 3.018e+01 5.018e+01
1.575e+01 9.468e+01 2.999e+01 1.217e+02 2.916e+01 5.505e+01
1.583e+01 8.990e+01 3.030e+01 1.293e+02 2.812e+01 5.536e+01
1.593e+01 8.655e+01 3.187e+01 2.000e+02 2.839e+01 7.940e+01
1.606e+01 2.000e+02 2.000e+02 2.000e+02 2.889e+01 7.891e+01
1.616e+01 2.000e+02 7.202e+01 6.841e+01 6.680e+01 7.804e+01
1.629e+01 2.000e+02 2.000e+02 7.951e+01 2.000e+02 7.672e+01
1.640e+01 1.714e+02 6.329e+01 7.789e+01 2.000e+02 7.536e+01
1.650e+01 2.000e+02 5.669e+01 7.823e+01 1.829e+02 7.484e+01
1.660e+01 2.000e+02 1.236e+02 7.889e+01 1.828e+02 7.481e+01
1.670e+01 1.413e+02 1.383e+02 5.828e+01 5.919e+01 7.439e+01
1.680e+01 1.980e+02 1.165e+02 7.551e+01 1.859e+02 7.329e+01
1.691e+01 1.822e+02 1.116e+02 7.561e+01 1.858e+02 7.238e+01
1.701e+01 1.874e+02 1.035e+02 7.811e+01 2.000e+02 7.204e+01
1.714e+01 1.843e+02 1.477e+02 2.000e+02 1.844e+02 7.434e+01
1.724e+01 1.728e+02 3.511e+01 1.554e+02 1.816e+02 7.681e+01
1.734e+01 1.662e+02 2.686e+01 1.519e+02 2.811e+01 4.861e+01
1.743e+01 1.601e+02 2.822e+01 7.648e+01 2.673e+01 4.846e+01
1.753e+01 2.000e+02 2.425e+01 1.434e+02 2.707e+01 5.040e+01
1.763e+01 1.473e+02 1.793e+02 9.578e+00 2.494e+01 8.118e+01
1.774e+01 1.421e+02 2.000e+02 1.344e+02 2.524e+01 8.063e+01
1.785e+01 1.359e+02 2.000e+02 8.396e+01 2.583e+01 7.995e+01
1.794e+01 1.293e+02 8.358e+01 8.339e+01 2.726e+01 7.940e+01
1.803e+01 1.220e+02 3.967e+01 8.392e+01 2.724e+01 7.989e+01
1.813e+01 1.174e+02 2.000e+02 1.127e+02 2.729e+01 6.862e+01
1.823e+01 1.109e+02 1.799e+02 1.073e+02 1.433e+02 7.926e+01
1.833e+01 1.039e+02 2.000e+02 8.327e+01 1.415e+02 7.763e+01
1.845e+01 9.687e+01 2.000e+02 8.316e+01 1.756e+02 7.813e+01
1.856e+01 8.882e+01 2.000e+02 9.173e+01 1.765e+02 7.859e+01
1.868e+01 8.091e+01 2.000e+02 8.850e+01 2.000e+02 8.054e+01
1.879e+01 7.273e+01 2.000e+02 7.390e+01 2.000e+02 8.322e+01
1.891e+01 6.548e+01 2.000e+02 6.009e+01 2.000e+02 8.331e+01
1.903e+01 5.859e+01 2.000e+02 5.788e+01 2.000e+02 8.136e+01
1.914e+01 5.506e+01 2.000e+02 5.239e+01 2.000e+02 8.135e+01
1.926e+01 2.000e+02 1.567e+02 4.648e+01 2.000e+02 5.565e+01
1.940e+01 2.000e+02 2.000e+02 4.308e+01 2.000e+02 4.766e+01
1.951e+01 5.808e+01 2.000e+02 1.695e+01 2.000e+02 4.272e+01
1.961e+01 8.575e+01 2.000e+02 3.911e+01 7.597e+01 4.041e+01
1.971e+01 7.779e+01 1.136e+02 2.891e+01 2.000e+02 6.777e+00
1.983e+01 7.549e+01 2.000e+02 4.024e+01 2.000e+02 3.834e+01
1.996e+01 2.000e+02 2.000e+02 4.901e+01 2.000e+02 3.763e+01
2.008e+01 2.000e+02 2.000e+02 6.150e+01 2.000e+02 3.949e+01
2.020e+01 1.831e+02 2.000e+02 5.733e+01 2.000e+02 4.191e+01
2.029e+01 6.016e+01 3.131e+01 5.201e+01 2.000e+02 4.433e+01
2.038e+01 9.777e+01 4.405e+01 5.465e+01 1.268e+02 4.865e+01
2.050e+01 9.504e+01 2.000e+02 5.468e+01 7.181e+01 -2.825e+13
2.062e+01 8.807e+01 2.000e+02 5.343e+01 2.000e+02 5.183e+01
2.073e+01 4.663e+01 2.000e+02 5.158e+01 2.000e+02 5.838e+01
2.085e+01 7.315e+01 2.000e+02 1.696e+01 2.000e+02 4.204e+01
2.096e+01 8.550e+01 2.000e+02 3.073e+01 2.000e+02 4.928e+01
2.108e+01 1.227e+02 2.000e+02 5.773e+01 2.000e+02 4.997e+01
2.120e+01 9.454e+01 2.000e+02 5.708e+01 2.000e+02 5.169e+01
2.131e+01 8.700e+01 2.000e+02 4.310e+01 1.947e+02 5.440e+01
2.139e+01 1.141e+02 3.720e+01 4.668e+01 5.977e+01 5.595e+01
2.151e+01 2.000e+02 2.000e+02 6.108e+01 9.946e+01 5.743e+01
2.163e+01 2.000e+02 2.000e+02 6.166e+01 7.929e+01 5.804e+01
2.173e+01 6.888e+01 2.000e+02 3.476e+01 7.672e+01 5.736e+01
2.181e+01 1.142e+02 7.930e+01 7.235e+01 7.465e+01 4.295e+01
2.193e+01 2.000e+02 4.901e+01 2.000e+02 7.197e+01 6.182e+01
2.205e+01 2.000e+02 7.071e+01 2.000e+02 4.246e+01 6.449e+01
2.216e+01 2.000e+02 7.110e+01 1.287e+02 5.544e+01 5.829e+01
2.228e+01 2.000e+02 7.255e+01 2.000e+02 6.956e+01 6.635e+01
2.241e+01 2.000e+02 2.000e+02 2.000e+02 7.114e+01 6.550e+01
2.252e+01 2.000e+02 2.000e+02 6.887e+01 5.501e+01 6.408e+01
2.264e+01 2.000e+02 2.000e+02 6.390e+01 7.688e+01 6.210e+01
2.276e+01 2.000e+02 2.000e+02 6.305e+01 7.945e+01 4.313e+01
2.288e+01 2.000e+02 4.916e+01 2.000e+02 8.109e+01 6.038e+01
2.300e+01 2.000e+02 7.165e+01 2.000e+02 1.976e+02 6.155e+01
2.311e+01 2.000e+02 7.922e+01 5.259e+01 1.646e+02 6.292e+01
2.322e+01 2.000e+02 8.272e+01 5.774e+01 1.885e+02 3.899e+01
2.333e+01 2.000e+02 6.341e+01 4.758e+00 1.945e+02 6.408e+01
2.344e+01 2.000e+02 8.062e+01 4.428e+01 1.802e+02 6.547e+01
2.355e+01 2.000e+02 6.631e+01 6.388e+01 1.913e+02 6.884e+01
2.368e+01 2.000e+02 1.832e+02 2.000e+02 1.181e+02 7.337e+01
2.382e+01 2.000e+02 5.599e+01 2.000e+02 2.000e+02 7.853e+01
2.394e+01 2.000e+02 5.002e+01 2.000e+02 5.329e+01 8.347e+01
2.405e+01 2.000e+02 4.726e+01 2.000e+02 4.838e+01 5.601e+01
2.417e+01 2.000e+02 4.620e+01 2.000e+02 4.509e+01 5.819e+01
2.428e+01 2.000e+02 4.737e+01 2.000e+02 4.430e+01 8.846e+01
2.440e+01 2.000e+02 5.485e+01 2.000e+02 4.606e+01 8.816e+01
2.452e+01 2.000e+02 2.000e+02 8.824e+01 4.646e+01 8.659e+01
2.463e+01 2.000e+02 6.964e+01 8.664e+01 4.887e+01 8.500e+01
2.474e+01 2.000e+02 2.000e+02 8.376e+01 5.245e+01 5.790e+01
2.486e+01 2.000e+02 2.000e+02 8.030e+01 5.502e+01 8.010e+01
2.498e+01 2.000e+02 2.000e+02 7.722e+01 5.812e+01 7.725e+01
2.509e+01 2.000e+02 2.000e+02 7.765e+01 5.908e+01 7.506e+01
2.518e+01 1.150e+02 4.813e+01 5.634e+01 5.821e+01 7.535e+01
2.530e+01 2.000e+02 2.000e+02 8.026e+01 5.532e+01 7.544e+01
2.542e+01 2.000e+02 1.118e+02 2.000e+02 5.906e+01 7.656e+01
2.554e+01 2.000e+02 9.157e+01 2.000e+02 6.093e+01 8.015e+01
2.566e+01 2.000e+02 1.909e+02 2.000e+02 5.040e+01 7.159e+01
2.577e+01 2.000e+02 4.304e+01 1.867e+02 6.175e+01 8.235e+01
2.589e+01 2.000e+02 6.607e+01 2.000e+02 6.428e+01 8.426e+01
2.599e+01 2.000e+02 6.268e+01 6.111e+01 6.708e+01 8.519e+01
2.610e+01 2.000e+02 8.318e+01 2.000e+02 7.288e+01 5.237e+01
2.620e+01 1.957e+02 1.999e+02 8.906e+01 6.188e+01 8.436e+01
2.632e+01 2.000e+02 2.000e+02 8.662e+01 1.401e+02 8.347e+01
2.644e+01 2.000e+02 2.000e+02 8.402e+01 5.515e+01 8.155e+01
2.657e+01 2.000e+02 2.000e+02 8.465e+01 2.000e+02 8.123e+01
2.669e+01 5.207e+01 2.000e+02 2.000e+02 9.728e+01 8.275e+01
2.678e+01 4.782e+01 3.720e+01 4.331e+01 9.830e+01 3.534e+01
2.689e+01 1.541e+02 5.121e+01 -2.825e+13 9.471e+01 5.637e+01
2.700e+01 1.391e+02 2.000e+02 -2.825e+13 6.876e+01 5.218e+01
2.711e+01 1.332e+02 2.000e+02 1.113e+02 1.034e+02 9.356e+01
2.722e+01 9.423e+01 2.000e+02 1.112e+02 1.034e+02 9.899e+01
2.732e+01 9.949e+01 6.793e+01 8.962e+01 1.028e+02 3.837e+01
2.744e+01 2.000e+02 9.627e+01 1.119e+02 7.520e+01 7.031e+01
2.754e+01 1.086e+02 2.000e+02 1.045e+02 6.003e+01 4.015e+01
2.765e+01 9.914e+01 2.000e+02 9.751e+01 7.429e+01 7.775e+01
2.777e+01 9.129e+01 2.000e+02 9.052e+01 1.089e+02 1.040e+02
2.788e+01 8.287e+01 2.000e+02 8.117e+01 1.107e+02 1.021e+02
2.797e+01 7.461e+01 1.272e+02 7.333e+01 1.123e+02 1.009e+02
2.809e+01 6.835e+01 2.000e+02 6.680e+01 2.000e+02 1.001e+02
2.820e+01 6.479e+01 2.000e+02 5.969e+01 1.150e+02 1.040e+02
2.832e+01 1.260e+02 2.000e+02 5.537e+01 2.000e+02 5.927e+01
2.842e+01 5.094e+01 8.519e+01 4.405e+01 2.000e+02 5.460e+01
2.852e+01 4.839e+01 3.336e+01 5.103e+01 2.000e+02 5.117e+01
2.863e+01 2.000e+02 9.350e+01 5.127e+00 2.000e+02 4.897e+01
2.874e+01 2.000e+02 6.377e+01 1.755e+01 2.000e+02 4.862e+01
2.886e+01 2.000e+02 -2.825e+13 3.818e+01 2.000e+02 4.830e+01
2.899e+01 2.000e+02 9.412e+01 2.000e+02 2.000e+02 4.876e+01
2.911e+01 2.000e+02 8.923e+01 2.000e+02 2.000e+02 5.084e+01
2.920e+01 4.856e+01 8.816e+01 1.050e+02 8.771e+01 5.222e+01
2.932e+01 2.000e+02 3.339e+01 1.294e+02 2.000e+02 5.305e+01
2.941e+01 1.937e+02 8.843e+01 5.883e+01 6.328e+01 5.319e+01
2.952e+01 1.855e+02 2.000e+02 5.508e+01 5.794e+01 5.222e+01
2.962e+01 1.782e+02 2.000e+02 5.375e+01 5.541e+01 5.047e+01
2.972e+01 1.711e+02 1.222e+02 5.318e+01 5.655e+01 4.997e+01
2.980e+01 8.537e+01 1.193e+02 5.451e+01 5.012e+01 5.067e+01
2.990e+01 1.612e+02 8.655e+01 8.873e+01 8.366e+01 5.172e+01
3.001e+01 1.568e+02 5.532e+01 1.815e+02 8.170e+01 5.520e+01
3.011e+01 1.028e+02 8.058e+01 1.798e+02 8.002e+01 5.547e+01
3.021e+01 9.740e+01 7.933e+01 1.778e+02 7.823e+01 1.677e+02
3.030e+01 1.198e+02 5.837e+01 5.423e+01 5.866e+01 6.153e+01
3.040e+01 1.325e+02 8.076e+01 1.690e+02 7.798e+01 1.674e+02
3.050e+01 1.257e+02 8.042e+01 1.638e+02 7.860e+01 1.668e+02
3.059e+01 5.126e+01 7.691e+01 3.072e+01 7.462e+01 1.713e+02
3.069e+01 1.120e+02 7.367e+01 1.274e+02 5.148e+01 1.969e+02
3.080e+01 1.061e+02 4.191e+01 1.547e+02 1.101e+02 1.559e+02
3.090e+01 1.003e+02 6.895e+01 1.442e+02 7.020e+01 1.939e+02
3.100e+01 9.481e+01 6.885e+01 1.271e+02 6.877e+01 2.000e+02
3.110e+01 6.774e+01 6.922e+01 6.457e+01 6.804e+01 2.000e+02
3.119e+01 8.679e+01 6.963e+01 4.606e+01 6.821e+01 7.823e+01
3.129e+01 8.332e+01 4.999e+01 1.232e+02 6.610e+01 7.430e+01
3.140e+01 7.828e+01 6.866e+01 7.322e+01 6.508e+01 2.000e+02
3.151e+01 7.335e+01 -2.825e+13 1.103e+02 6.372e+01 1.500e+02
3.162e+01 6.832e+01 6.760e+01 1.216e+02 6.313e+01 2.000e+02
3.174e+01 9.731e+01 5.864e+01 2.000e+02 5.708e+01 2.000e+02
3.186e+01 7.853e+01 5.476e+01 2.000e+02 5.851e+01 2.000e+02
3.196e+01 8.200e+01 5.173e+01 2.000e+02 5.451e+01 1.001e+02
3.205e+01 7.681e+01 4.985e+01 1.521e+02 5.179e+01 1.009e+02
3.214e+01 7.208e+01 4.902e+01 3.383e+01 4.977e+01 1.011e+02
3.225e+01 6.793e+01 -2.825e+13 2.000e+02 4.766e+01 9.962e+01
3.235e+01 6.241e+01 4.816e+01 2.000e+02 4.768e+01 1.039e+02
3.245e+01 5.848e+01 4.797e+01 2.000e+02 4.549e+01 1.055e+02
3.255e+01 5.496e+01 4.799e+01 2.000e+02 4.786e+01 1.070e+02
3.266e+01 5.198e+01 4.740e+01 2.000e+02 4.642e+01 2.000e+02
3.280e+01 2.000e+02 4.384e+01 2.000e+02 4.824e+01 2.000e+02
3.288e+01 5.265e+01 4.206e+01 1.344e+02 4.408e+01 4.689e+01
3.298e+01 2.000e+02 3.853e+01 5.789e+01 3.990e+01 1.065e+02
3.308e+01 2.000e+02 3.852e+01 8.001e+01 3.783e+01 5.443e+01
3.318e+01 2.000e+02 3.718e+01 1.412e+02 3.667e+01 6.785e+01
3.330e+01 2.000e+02 3.948e+01 2.000e+02 3.667e+01 6.760e+01
3.340e+01 8.317e+01 4.108e+01 2.000e+02 3.736e+01 1.543e+02
3.352e+01 2.000e+02 2.919e+01 2.000e+02 3.940e+01 1.875e+02
3.365e+01 2.000e+02 5.837e+01 2.000e+02 4.010e+01 2.000e+02
3.374e+01 2.000e+02 5.357e+01 4.450e+01 4.250e+01 4.857e+01
3.386e+01 2.000e+02 2.518e+01 2.000e+02 4.665e+01 8.610e+01
3.397e+01 2.000e+02 6.062e+01 1.734e+02 4.928e+01 1.087e+02
3.409e+01 2.000e+02 6.245e+01 2.000e+02 5.571e+01 2.000e+02
3.422e+01 2.000e+02 6.534e+01 2.000e+02 5.937e+01 2.000e+02
3.435e+01 2.000e+02 2.000e+02 2.000e+02 6.302e+01 1.309e+02
3.448e+01 2.000e+02 2.000e+02 2.000e+02 6.553e+01 9.378e+01
3.459e+01 2.000e+02 2.000e+02 6.570e+01 6.120e+01 4.573e+01
3.471e+01 2.000e+02 2.000e+02 6.105e+01 7.068e+01 6.241e+01
3.481e+01 2.000e+02 2.000e+02 5.828e+01 7.125e+01 5.770e+01
3.490e+01 6.635e+01 7.749e+01 6.069e+01 6.684e+01 5.631e+01
3.501e+01 2.000e+02 7.321e+01 2.000e+02 6.992e+01 5.733e+01
3.512e+01 2.000e+02 6.951e+01 2.000e+02 6.804e+01 5.974e+01
3.524e+01 2.000e+02 6.715e+01 2.000e+02 6.610e+01 6.179e+01
3.535e+01 2.000e+02 6.785e+01 2.000e+02 6.528e+01 6.276e+01
3.546e+01 6.644e+01 2.000e+02 2.000e+02 6.670e+01 6.282e+01
3.559e+01 4.420e+01 2.000e+02 2.000e+02 2.000e+02 6.213e+01
3.571e+01 2.000e+02 2.000e+02 7.103e+01 2.000e+02 6.081e+01
